url,name,price,timestamp,Note
https://czone.my/czone/vcg508016tfxpb1-1742191203.html,PNY GeForce RTX 5080 16GB,6199,2025-03-19 14:24:12.527464,
https://czone.my/czone/vcg508016tfxxpb1-o-1741326304.html,PNY GeForce RTX 5080 16GB ARGB OC,6399,2025-03-19 14:24:12.527464,
https://czone.my/czone/vcg508016tfxpb1-o-1741326303.html,PNY GeForce RTX 5080 16GB OC,6299,2025-03-19 14:24:12.527464,
https://czone.my/czone/gv-n3050wf2ocv2-6gd-1739103420.html,Gigabyte GeForce RTX 3050 6GB Windforce OC V2,799,2025-03-19 14:24:12.527464,
https://czone.my/czone/zt-a30510g-10l-1739107245.html,Zotac GeForce RTX 3050 6GB Solo,829,2025-03-19 14:24:12.527464,
https://czone.my/czone/gv-r78xtgaming oc-16gd-1739103423.html,Gigabyte Radeon RX 7800 XT 16GB Gaming OC,2299,2025-03-19 14:24:12.528462,
https://czone.my/czone/n40602-08d6x-173051w-1739103753.html,Inno3D GeForce RTX 4060 8GB D6 Twin X2 OC White,1399,2025-03-19 14:24:12.528462,
https://czone.my/czone/dual-rtx3050-o6g-1738990832.html,Asus GeForce RTX 3050 6GB Dual OC,849,2025-03-19 14:24:12.528462,
https://czone.my/czone/zt-a30500r-10l-1739107244.html,Zotac GeForce RTX 3050 8GB Eco Solo,949,2025-03-19 14:24:12.528462,
https://czone.my/czone/geforce rtx 4060 ventus 2x white 8g oc-1739103398.html,MSI GeForce RTX 4060 8GB Ventus 2x White OC,1488,2025-03-19 14:24:12.528462,
https://czone.my/czone/zt-d40600h-10m-1739107245.html,Zotac GeForce RTX 4060 8GB Twin Edge OC,1399,2025-03-19 14:24:12.529463,
https://czone.my/czone/dual-rtx4060-o8g-white-1739103327.html,Asus GeForce RTX 4060 8GB Dual OC White,1449,2025-03-19 14:24:12.529463,
https://czone.my/czone/geforce rtx 4060 ventus 2x black 8g oc-1739103398.html,MSI GeForce RTX 4060 8GB Ventus 2x OC,1449,2025-03-19 14:24:12.529463,
https://czone.my/czone/gv-n4060wf2oc-8gd-1739103420.html,Gigabyte GeForce RTX 4060 8GB Windforce OC,1429,2025-03-19 14:24:12.529463,
https://czone.my/czone/zt-d40600q-10m-1739107246.html,Zotac GeForce RTX 4060 8GB Twin Edge OC White,1429,2025-03-19 14:24:12.529463,
https://czone.my/czone/zt-d40600g-10l-1739107245.html,Zotac GeForce RTX 4060 8GB Solo,1399,2025-03-19 14:24:12.529463,
https://czone.my/czone/geforce rtx 4060 ti gaming x 8g-1739103397.html,MSI GeForce RTX 4060 Ti 8GB Gaming X,1999,2025-03-19 14:24:12.530463,
https://czone.my/czone/gt730-4h-sl-2gd5-4137.html,Asus GeForce GT 730 2GB DDR5 Silent (4 HDMI),489,2025-03-19 14:24:12.530463,
https://czone.my/czone/gv-n1656wf2oc-4gd-4153.html,Gigabyte GeForce GTX 1650 4GB OC,649,2025-03-19 14:24:12.530463,
